Sample,Frequency(Hz),Amplitude CH1(V/rt(Hz)),Amplitude CH2(V/rt(Hz))
216,5273.44,0.0000422796,0.0000515135
217,5297.85,0.0000434446,0.0000506065
218,5322.27,0.000043844,0.0000516759
219,5346.68,0.0000433109,0.0000522315
220,5371.09,0.0000439027,0.000051497
221,5395.51,0.0000452089,0.0000519744
222,5419.92,0.0000447909,0.0000524031
223,5444.34,0.0000433076,0.0000524788
224,5468.75,0.0000425533,0.0000526697
225,5493.16,0.0000429261,0.0000530221
226,5517.58,0.0000426827,0.000052429
227,5541.99,0.0000418288,0.0000522151
228,5566.41,0.0000419122,0.0000519407
229,5590.82,0.0000431843,0.0000509101
230,5615.23,0.0000431558,0.0000505088
231,5639.65,0.0000426155,0.0000518293
232,5664.06,0.0000431177,0.0000525099
233,5688.48,0.0000439508,0.0000525426
234,5712.89,0.0000439925,0.0000536868
235,5737.3,0.0000433229,0.0000537116
236,5761.72,0.0000427364,0.0000532129
237,5786.13,0.0000433291,0.0000531395
238,5810.55,0.0000439821,0.0000533043
239,5834.96,0.000043941,0.000052101
240,5859.38,0.0000432277,0.0000517565
241,5883.79,0.000042531,0.0000527856
242,5908.2,0.0000422618,0.0000529505
243,5932.62,0.0000429485,0.0000519652
244,5957.03,0.0000434438,0.0000514255
245,5981.45,0.0000433475,0.0000509795
246,6005.86,0.0000434977,0.0000503447
247,6030.27,0.0000432271,0.000050915
248,6054.69,0.0000427206,0.0000517796
249,6079.1,0.000043017,0.0000521671
250,6103.52,0.0000434788,0.0000519436
251,6127.93,0.000043391,0.0000516914
252,6152.34,0.0000428074,0.0000516885
253,6176.76,0.0000428075,0.0000521594
254,6201.17,0.0000430444,0.0000530868
255,6225.59,0.0000431243,0.0000530322
256,6250,0.0000424576,0.0000523448
257,6274.41,0.0000430671,0.0000520067
258,6298.83,0.0000438219,0.0000521505
259,6323.24,0.0000442195,0.0000526621
260,6347.66,0.0000436815,0.0000523288
261,6372.07,0.0000439735,0.0000521601
262,6396.48,0.0000443579,0.0000522289
263,6420.9,0.0000439473,0.0000525166
264,6445.31,0.0000431083,0.0000523682
265,6469.73,0.0000426021,0.0000522222
266,6494.14,0.0000425716,0.000052468
267,6518.55,0.0000429689,0.0000528507
268,6542.97,0.0000434023,0.0000532866
269,6567.38,0.0000435359,0.0000532781
270,6591.8,0.0000436559,0.0000517965
271,6616.21,0.0000435049,0.0000508278
272,6640.63,0.0000423925,0.00005068
273,6665.04,0.000041616,0.0000508191
274,6689.45,0.0000415657,0.000051381
275,6713.87,0.0000421122,0.0000508963
276,6738.28,0.0000419309,0.0000511767
277,6762.7,0.0000424449,0.0000520181
278,6787.11,0.0000429332,0.0000513399
279,6811.52,0.0000428478,0.0000512788
280,6835.94,0.0000432215,0.0000530169
281,6860.35,0.0000430729,0.000053714
282,6884.77,0.0000430647,0.000052685
283,6909.18,0.0000430527,0.0000515049
284,6933.59,0.0000433157,0.0000516735
285,6958.01,0.0000439359,0.0000518114
286,6982.42,0.0000435055,0.0000518282
287,7006.84,0.0000430496,0.0000524435
288,7031.25,0.0000438014,0.0000530491
289,7055.66,0.0000442953,0.0000527917
290,7080.08,0.0000432137,0.0000524185
291,7104.49,0.000043194,0.0000517165
292,7128.91,0.000043991,0.0000520649
293,7153.32,0.000043252,0.0000527954
294,7177.73,0.0000424781,0.0000522458
295,7202.15,0.0000425625,0.0000510368
296,7226.56,0.0000439809,0.0000523892
297,7250.98,0.0000441684,0.0000530644
298,7275.39,0.0000431642,0.0000522681
299,7299.8,0.0000425666,0.0000525493
300,7324.22,0.0000424085,0.0000530326
301,7348.63,0.0000428108,0.0000526884
302,7373.05,0.0000433661,0.0000525008
303,7397.46,0.000042972,0.0000528706
304,7421.88,0.0000424939,0.0000536004
305,7446.29,0.0000425981,0.0000534009
306,7470.7,0.000042273,0.0000525669
307,7495.12,0.0000415105,0.0000522134
308,7519.53,0.0000420017,0.000051467
309,7543.95,0.0000425794,0.0000518863
310,7568.36,0.0000426051,0.000052718
311,7592.77,0.000042156,0.000052634
312,7617.19,0.0000421027,0.000051083
313,7641.6,0.0000426564,0.0000505482
314,7666.02,0.0000425053,0.0000509325
315,7690.43,0.0000422257,0.0000513679
316,7714.84,0.000042861,0.0000514815
317,7739.26,0.0000421118,0.0000521577
318,7763.67,0.0000418359,0.0000536291
319,7788.09,0.00004234,0.0000532576
320,7812.5,0.0000423483,0.0000520539
321,7836.91,0.000042261,0.0000515201
322,7861.33,0.0000420438,0.000051663
323,7885.74,0.0000429553,0.0000513519
324,7910.16,0.0000445152,0.0000511399
325,7934.57,0.0000446753,0.0000514514
326,7958.98,0.0000435014,0.0000517662
327,7983.4,0.000042682,0.0000516899
328,8007.81,0.0000423785,0.0000511333
329,8032.23,0.0000431742,0.0000514847
330,8056.64,0.0000438291,0.0000514831
331,8081.05,0.0000439738,0.0000512251
332,8105.47,0.0000437148,0.00005131
333,8129.88,0.0000432341,0.0000525243
334,8154.3,0.0000432379,0.0000527693
335,8178.71,0.0000432779,0.0000525633
336,8203.13,0.0000428796,0.0000525558
337,8227.54,0.0000425867,0.0000516648
338,8251.95,0.0000422621,0.0000508148
339,8276.37,0.0000423059,0.0000505283
340,8300.78,0.0000425505,0.0000507254
341,8325.2,0.0000429721,0.0000513704
342,8349.61,0.0000437087,0.0000522242
343,8374.02,0.0000436724,0.0000529845
344,8398.44,0.0000431505,0.0000526958
345,8422.85,0.0000426311,0.0000519101
346,8447.27,0.0000423922,0.0000523926
347,8471.68,0.0000430144,0.0000521382
348,8496.09,0.00004375,0.0000518373
349,8520.51,0.0000439166,0.0000514784
350,8544.92,0.0000431587,0.0000512813
351,8569.34,0.0000418483,0.0000512925
352,8593.75,0.0000415021,0.0000523045
353,8618.16,0.0000422026,0.0000522077
354,8642.58,0.0000421122,0.0000508322
355,8666.99,0.000042036,0.0000500189
356,8691.41,0.0000424493,0.0000496086
357,8715.82,0.0000429239,0.0000501665
358,8740.23,0.0000435067,0.0000516045
359,8764.65,0.0000442111,0.0000525205
360,8789.06,0.0000435598,0.0000519631
361,8813.48,0.0000431204,0.000051875
362,8837.89,0.0000432179,0.0000527177
363,8862.3,0.0000427885,0.0000525903
364,8886.72,0.000042263,0.0000518943
365,8911.13,0.0000417879,0.000051711
366,8935.55,0.0000421998,0.0000517938
367,8959.96,0.0000429178,0.0000525931
368,8984.38,0.0000432743,0.0000531967
369,9008.79,0.0000426412,0.000052834
370,9033.2,0.0000428888,0.0000524001
371,9057.62,0.0000432552,0.0000516455
372,9082.03,0.0000429267,0.0000509577
373,9106.45,0.000042313,0.0000515464
374,9130.86,0.0000422785,0.0000515273
375,9155.27,0.0000424183,0.0000508015
376,9179.69,0.0000427332,0.0000502424
377,9204.1,0.0000431873,0.0000501113
378,9228.52,0.0000430827,0.000051936
379,9252.93,0.0000435761,0.0000527311
380,9277.34,0.0000434187,0.0000517688
381,9301.76,0.0000432276,0.0000519747
382,9326.17,0.0000427637,0.0000531169
383,9350.59,0.0000427009,0.0000535487
384,9375,0.0000429045,0.000053627
385,9399.41,0.0000422133,0.000052198
386,9423.83,0.0000419578,0.0000507804
387,9448.24,0.0000419757,0.0000509099
388,9472.66,0.0000428843,0.000051243
389,9497.07,0.0000432915,0.0000520042
390,9521.48,0.0000428352,0.000052996
391,9545.9,0.0000429314,0.000053572
392,9570.31,0.0000427003,0.0000532284
393,9594.73,0.0000424876,0.000052744
394,9619.14,0.0000427608,0.0000517007
395,9643.55,0.0000434827,0.0000525925
396,9667.97,0.0000434962,0.0000533848
397,9692.38,0.0000426772,0.0000530977
398,9716.8,0.0000423289,0.0000526149
399,9741.21,0.0000426845,0.0000528163
400,9765.63,0.0000430515,0.0000525868
401,9790.04,0.000043014,0.0000516672
402,9814.45,0.0000425498,0.0000516003
403,9838.87,0.0000421396,0.0000525303
404,9863.28,0.0000423574,0.0000534919
405,9887.7,0.0000424987,0.0000528159
406,9912.11,0.0000430527,0.0000518453
407,9936.52,0.000043856,0.0000512695
408,9960.94,0.000043837,0.0000508838
409,9985.35,0.0000438651,0.0000516497
410,10009.8,0.0000433926,0.0000515696
411,10034.2,0.0000433201,0.0000504785
412,10058.6,0.0000438102,0.0000508469
413,10083,0.0000434181,0.000051787
414,10107.4,0.0000429754,0.0000524254
415,10131.8,0.0000433943,0.000052236
416,10156.3,0.0000432025,0.0000512817
417,10180.7,0.000042343,0.000051983
418,10205.1,0.0000421218,0.0000516277
419,10229.5,0.0000421558,0.0000508918
420,10253.9,0.0000424416,0.0000524349
421,10278.3,0.0000429108,0.000053537
422,10302.7,0.0000422337,0.0000520424
423,10327.1,0.0000422376,0.0000508902
424,10351.6,0.0000431217,0.0000514367
425,10376,0.0000429142,0.0000518291
426,10400.4,0.0000425637,0.00005134
427,10424.8,0.0000424592,0.0000511449
428,10449.2,0.0000427067,0.0000517723
429,10473.6,0.0000422991,0.0000522061
430,10498,0.0000420294,0.0000519064
431,10522.5,0.0000418931,0.000051347
432,10546.9,0.0000415826,0.0000515601
433,10571.3,0.0000423614,0.0000516827
434,10595.7,0.0000436163,0.0000512725
435,10620.1,0.0000443998,0.0000515985
436,10644.5,0.0000445135,0.0000517551
437,10668.9,0.0000438304,0.0000517294
438,10693.4,0.0000429316,0.0000519714
439,10717.8,0.0000426314,0.0000521954
440,10742.2,0.0000432087,0.0000519137
441,10766.6,0.0000436142,0.0000515536
442,10791,0.0000431922,0.0000519648
443,10815.4,0.0000418982,0.0000528237
444,10839.8,0.0000419371,0.000053309
445,10864.3,0.0000427617,0.0000527845
446,10888.7,0.0000428446,0.0000518726
447,10913.1,0.0000428027,0.0000512057
448,10937.5,0.0000435297,0.0000514158
449,10961.9,0.0000445544,0.0000519953
450,10986.3,0.0000439193,0.0000511286
451,11010.7,0.0000435281,0.0000505547
452,11035.2,0.0000428196,0.0000512282
453,11059.6,0.0000426818,0.0000517796
454,11084,0.0000426715,0.0000527206
455,11108.4,0.0000430584,0.0000533862
456,11132.8,0.000043485,0.0000518337
457,11157.2,0.0000432694,0.0000506694
458,11181.6,0.000042571,0.0000519594
459,11206.1,0.0000428534,0.0000525599
460,11230.5,0.000042981,0.0000518545
461,11254.9,0.0000425129,0.0000511002
462,11279.3,0.0000423214,0.0000514332
463,11303.7,0.0000421182,0.0000518276
464,11328.1,0.0000429046,0.0000522012
465,11352.5,0.0000440962,0.0000522095
466,11377,0.0000437095,0.0000509936
467,11401.4,0.0000426756,0.0000511727
468,11425.8,0.0000434588,0.0000519413
469,11450.2,0.0000442693,0.0000527338
470,11474.6,0.0000437225,0.0000528927
471,11499,0.0000427918,0.0000522576
472,11523.4,0.0000428585,0.0000524411
473,11547.9,0.0000422907,0.0000526825
474,11572.3,0.0000425132,0.000051002
475,11596.7,0.0000432731,0.0000505653
476,11621.1,0.0000436649,0.0000518206
477,11645.5,0.0000431532,0.0000531289
478,11669.9,0.0000422082,0.0000533185
479,11694.3,0.0000421993,0.0000521919
480,11718.8,0.0000427206,0.0000513599
481,11743.2,0.0000431104,0.0000513923
482,11767.6,0.0000437212,0.000051517
483,11792,0.0000435582,0.0000510354
484,11816.4,0.0000423585,0.0000513748
485,11840.8,0.0000419107,0.0000516703
486,11865.2,0.0000420555,0.0000521725
487,11889.6,0.0000427223,0.0000521698
488,11914.1,0.0000425996,0.0000518148
489,11938.5,0.0000419823,0.0000511729
490,11962.9,0.0000421228,0.0000508249
491,11987.3,0.0000423107,0.0000512868
492,12011.7,0.0000427486,0.0000517251
493,12036.1,0.0000428385,0.0000516941
494,12060.5,0.0000434149,0.000051484
495,12085,0.0000432371,0.0000509294
496,12109.4,0.000042701,0.000049764
497,12133.8,0.0000421816,0.0000503591
498,12158.2,0.0000414263,0.0000510422
499,12182.6,0.0000413393,0.0000515122
500,12207,0.0000416639,0.0000521737
501,12231.4,0.000042351,0.0000517814
502,12255.9,0.000042858,0.0000512634
503,12280.3,0.0000420768,0.0000521555
504,12304.7,0.0000415368,0.0000522864
505,12329.1,0.0000411566,0.0000519612
506,12353.5,0.0000413639,0.0000520504
507,12377.9,0.0000420769,0.0000518892
508,12402.3,0.000042642,0.0000516559
509,12426.8,0.0000424917,0.0000516465
510,12451.2,0.0000417379,0.0000519779
511,12475.6,0.0000419605,0.0000521076
512,12500,0.0000420472,0.0000523845
513,12524.4,0.000042152,0.0000524055
514,12548.8,0.0000426253,0.0000525845
515,12573.2,0.0000427937,0.0000533334
516,12597.7,0.0000423151,0.0000523673
517,12622.1,0.000041852,0.0000519649
518,12646.5,0.0000419696,0.0000519158
519,12670.9,0.0000429678,0.0000511077
520,12695.3,0.0000431724,0.0000523254
521,12719.7,0.0000423961,0.0000527555
522,12744.1,0.0000424553,0.0000520214
523,12768.6,0.0000425396,0.0000511004
524,12793,0.0000426023,0.0000507668
525,12817.4,0.0000429632,0.0000514241
526,12841.8,0.0000423614,0.0000518731
527,12866.2,0.0000423998,0.0000516138
528,12890.6,0.0000432975,0.0000516034
529,12915,0.0000432413,0.0000507999
530,12939.5,0.000043602,0.0000508002
531,12963.9,0.000043861,0.0000518482
532,12988.3,0.0000434277,0.0000518548
533,13012.7,0.0000436469,0.0000518072
534,13037.1,0.0000431829,0.0000520522
535,13061.5,0.0000432548,0.0000521222
536,13085.9,0.0000435794,0.0000523049
537,13110.4,0.0000427489,0.0000519113
538,13134.8,0.0000428247,0.0000519418
539,13159.2,0.0000431287,0.0000528327
540,13183.6,0.0000425946,0.0000536933
541,13208,0.0000424815,0.0000531158
542,13232.4,0.0000426861,0.0000526925
543,13256.8,0.0000425897,0.0000532305
544,13281.3,0.000042222,0.0000534984
545,13305.7,0.0000419555,0.0000541256
546,13330.1,0.0000422914,0.0000532981
547,13354.5,0.0000428237,0.0000524655
548,13378.9,0.0000429063,0.0000522722
549,13403.3,0.0000425792,0.0000518787
550,13427.7,0.0000422913,0.0000519205
551,13452.1,0.0000422888,0.0000521169
552,13476.6,0.0000426411,0.0000512657
553,13501,0.0000428287,0.0000510507
554,13525.4,0.0000425494,0.0000520422
555,13549.8,0.0000425315,0.0000522421
556,13574.2,0.0000423464,0.0000513646
557,13598.6,0.0000433214,0.0000506482
558,13623,0.0000440758,0.0000508237
559,13647.5,0.0000430501,0.0000512334
560,13671.9,0.000042797,0.0000513184
561,13696.3,0.000042989,0.0000510845
562,13720.7,0.0000427654,0.0000514724
563,13745.1,0.0000426327,0.000051041
564,13769.5,0.0000427916,0.0000504676
565,13793.9,0.0000428275,0.0000519958
566,13818.4,0.0000427494,0.0000526899
567,13842.8,0.0000422325,0.0000515723
568,13867.2,0.0000415145,0.0000514332
569,13891.6,0.0000420016,0.0000516945
570,13916,0.0000436363,0.0000512443
571,13940.4,0.0000439448,0.0000516862
572,13964.8,0.0000430454,0.0000524
573,13989.3,0.0000423755,0.0000523044
574,14013.7,0.0000425346,0.0000522076
575,14038.1,0.0000423142,0.0000520339
576,14062.5,0.0000425231,0.0000526338
577,14086.9,0.0000427182,0.0000534353
578,14111.3,0.0000423986,0.0000531745
579,14135.7,0.0000418665,0.0000519453
580,14160.2,0.0000419221,0.0000520172
581,14184.6,0.0000431186,0.0000524249
582,14209,0.0000436644,0.0000529574
583,14233.4,0.0000440394,0.0000523879
584,14257.8,0.0000439333,0.0000515185
585,14282.2,0.0000434196,0.0000508
586,14306.6,0.000043159,0.0000504666
587,14331.1,0.0000427175,0.0000517227
588,14355.5,0.000042506,0.000052629
589,14379.9,0.0000422356,0.0000529111
590,14404.3,0.0000431013,0.0000526601
591,14428.7,0.0000440887,0.0000520076
592,14453.1,0.0000440237,0.0000521471
593,14477.5,0.0000430589,0.0000520319
594,14502,0.0000424141,0.0000514663
595,14526.4,0.0000425575,0.000051976
596,14550.8,0.0000427566,0.0000516914
597,14575.2,0.0000443027,0.0000514657
598,14599.6,0.0000443935,0.0000519884
599,14624,0.0000430295,0.0000527664
600,14648.4,0.0000430321,0.0000533997
601,14672.9,0.0000418701,0.0000528424
602,14697.3,0.0000411566,0.0000529292
603,14721.7,0.0000421518,0.0000527676
604,14746.1,0.0000425992,0.0000519883
605,14770.5,0.0000429652,0.0000505656
606,14794.9,0.0000434102,0.0000507519
607,14819.3,0.000043114,0.0000513579
608,14843.8,0.0000423317,0.000051746
609,14868.2,0.0000424872,0.0000523071
610,14892.6,0.0000432221,0.0000517643
611,14917,0.000042814,0.0000516279
612,14941.4,0.0000427283,0.0000520768
613,14965.8,0.0000425266,0.0000521248
614,14990.2,0.0000426723,0.0000520904
615,15014.6,0.0000428737,0.000051411
616,15039.1,0.0000429279,0.0000513762
617,15063.5,0.0000424505,0.000052218
618,15087.9,0.0000424054,0.0000522772
619,15112.3,0.0000423803,0.0000519384
620,15136.7,0.0000425815,0.000052196
621,15161.1,0.000042751,0.0000539235
622,15185.5,0.0000417763,0.0000539889
623,15210,0.0000414238,0.000052557
624,15234.4,0.0000423268,0.000052411
625,15258.8,0.0000430584,0.0000519564
626,15283.2,0.0000432292,0.0000521775
627,15307.6,0.0000427308,0.0000528325
628,15332,0.0000424115,0.000052994
629,15356.4,0.0000434489,0.0000525918
630,15380.9,0.0000435158,0.00005161
631,15405.3,0.0000421579,0.0000523195
632,15429.7,0.0000419704,0.0000524367
633,15454.1,0.0000421806,0.0000516843
634,15478.5,0.0000428149,0.000051798
635,15502.9,0.0000427715,0.000052646
636,15527.3,0.0000423673,0.0000533107
637,15551.8,0.0000433086,0.0000527526
638,15576.2,0.0000430656,0.000052386
639,15600.6,0.0000427342,0.0000520298
640,15625,0.0000439489,0.0000511168
641,15649.4,0.0000438853,0.0000502809
642,15673.8,0.0000429837,0.0000504287
643,15698.2,0.0000426898,0.0000515049
644,15722.7,0.0000424917,0.0000511664
645,15747.1,0.000042194,0.0000502043
646,15771.5,0.000042205,0.000049322
647,15795.9,0.0000424809,0.0000490691
648,15820.3,0.0000431964,0.0000501303
649,15844.7,0.0000435202,0.0000511328
650,15869.1,0.0000437265,0.0000513513
651,15893.6,0.0000439087,0.0000514285
652,15918,0.0000427491,0.0000527093
653,15942.4,0.0000423557,0.0000528578
654,15966.8,0.0000434059,0.0000516921
655,15991.2,0.0000433896,0.0000511417
656,16015.6,0.0000423329,0.0000518375
657,16040,0.0000427643,0.0000517398
658,16064.5,0.0000434893,0.0000510372
659,16088.9,0.0000430475,0.0000514794
660,16113.3,0.0000423041,0.0000530735
661,16137.7,0.0000428181,0.000053394
662,16162.1,0.0000430437,0.0000524645
663,16186.5,0.0000422389,0.000051938
664,16210.9,0.0000426181,0.0000515221
665,16235.4,0.000042734,0.000051044
666,16259.8,0.0000424768,0.0000507775
667,16284.2,0.0000427487,0.0000510309
668,16308.6,0.0000425113,0.0000516405
669,16333,0.0000426057,0.0000525249
670,16357.4,0.0000426146,0.0000533593
671,16381.8,0.0000424518,0.0000529201
672,16406.3,0.0000426273,0.000052188
