Sample,Frequency(Hz),Amplitude CH1(V/rt(Hz)),Amplitude CH2(V/rt(Hz))
59,1440.43,0.0000440198,0.0000518205
60,1464.84,0.0000435004,0.0000525463
61,1489.26,0.0000439119,0.0000532117
62,1513.67,0.0000441206,0.0000527699
63,1538.09,0.0000440435,0.0000521965
64,1562.5,0.0000431601,0.0000522116
65,1586.91,0.0000427241,0.0000522875
66,1611.33,0.000043469,0.0000518032
67,1635.74,0.0000444107,0.0000515382
68,1660.16,0.0000448594,0.0000513819
69,1684.57,0.0000436508,0.0000516732
70,1708.98,0.0000423412,0.0000518489
71,1733.4,0.000042575,0.0000516823
72,1757.81,0.0000429689,0.0000521518
73,1782.23,0.0000427207,0.0000523485
74,1806.64,0.0000423233,0.0000535069
75,1831.05,0.0000417291,0.0000536778
76,1855.47,0.0000423691,0.0000531508
77,1879.88,0.000043374,0.0000532985
78,1904.3,0.0000441503,0.0000523664
79,1928.71,0.0000441707,0.0000516773
80,1953.13,0.0000433598,0.0000510331
81,1977.54,0.0000431704,0.0000505337
82,2001.95,0.0000435752,0.0000518283
83,2026.37,0.0000441338,0.0000528901
84,2050.78,0.0000437447,0.0000524855
85,2075.2,0.0000437188,0.0000528258
86,2099.61,0.0000436212,0.000053324
87,2124.02,0.000042541,0.0000529239
88,2148.44,0.0000427625,0.0000525374
89,2172.85,0.0000443737,0.0000527751
90,2197.27,0.0000449198,0.0000536003
91,2221.68,0.0000443018,0.0000534705
92,2246.09,0.0000433557,0.0000521187
93,2270.51,0.0000423213,0.0000519951
94,2294.92,0.0000423268,0.0000530659
95,2319.34,0.0000429473,0.0000524945
96,2343.75,0.00004332,0.0000514618
97,2368.16,0.0000432863,0.0000512109
98,2392.58,0.000042836,0.0000517243
99,2416.99,0.0000419165,0.0000532513
100,2441.41,0.0000417279,0.0000537819
101,2465.82,0.0000417878,0.0000527861
102,2490.23,0.0000421667,0.0000524304
103,2514.65,0.0000419989,0.0000528693
104,2539.06,0.0000425142,0.0000527489
105,2563.48,0.0000428074,0.0000521613
106,2587.89,0.0000431399,0.0000525133
107,2612.3,0.0000442152,0.0000522831
108,2636.72,0.0000436078,0.00005172
109,2661.13,0.000043006,0.0000514204
110,2685.55,0.0000432041,0.0000511404
111,2709.96,0.0000423124,0.0000503411
112,2734.38,0.0000420705,0.0000503413
113,2758.79,0.0000434315,0.0000529122
114,2783.2,0.0000444254,0.0000543054
115,2807.62,0.0000441022,0.0000533211
116,2832.03,0.0000437001,0.0000529554
117,2856.45,0.0000430335,0.0000524516
118,2880.86,0.0000422705,0.0000520658
119,2905.27,0.0000429006,0.0000527171
120,2929.69,0.0000432823,0.0000528991
121,2954.1,0.0000426139,0.000051747
122,2978.52,0.0000424679,0.0000515498
123,3002.93,0.0000435159,0.0000513353
124,3027.34,0.0000434653,0.0000520954
125,3051.76,0.0000426505,0.0000536552
126,3076.17,0.0000438236,0.0000536934
127,3100.59,0.000044191,0.0000530949
128,3125,0.0000432886,0.0000534137
129,3149.41,0.0000424461,0.000052912
130,3173.83,0.0000421387,0.0000519752
131,3198.24,0.0000424183,0.000052297
132,3222.66,0.0000430915,0.0000519208
133,3247.07,0.0000434053,0.0000522091
134,3271.48,0.0000440194,0.0000527998
135,3295.9,0.0000441007,0.0000524062
136,3320.31,0.0000432861,0.0000519871
137,3344.73,0.0000421753,0.0000517633
138,3369.14,0.0000423194,0.0000513754
139,3393.55,0.0000433903,0.0000513439
140,3417.97,0.0000435684,0.0000522092
141,3442.38,0.0000432884,0.0000528585
142,3466.8,0.0000433361,0.000053132
143,3491.21,0.000043799,0.0000522904
144,3515.63,0.0000441482,0.0000520346
145,3540.04,0.000043777,0.0000519668
146,3564.45,0.0000441038,0.0000515803
147,3588.87,0.0000440523,0.0000510812
148,3613.28,0.000043628,0.0000499348
149,3637.7,0.0000440189,0.000049492
150,3662.11,0.0000441651,0.000049606
151,3686.52,0.0000434964,0.0000501008
152,3710.94,0.0000427506,0.0000517715
153,3735.35,0.0000429295,0.0000524106
154,3759.77,0.000042602,0.0000524303
155,3784.18,0.000042296,0.0000532561
156,3808.59,0.000043271,0.0000528864
157,3833.01,0.0000430382,0.000052285
158,3857.42,0.0000430451,0.0000523662
159,3881.84,0.0000434915,0.0000527583
160,3906.25,0.0000428161,0.000053041
161,3930.66,0.0000429381,0.0000530683
162,3955.08,0.0000435532,0.0000527331
163,3979.49,0.0000429099,0.0000524921
164,4003.91,0.0000423284,0.0000520279
165,4028.32,0.0000432379,0.0000517423
166,4052.73,0.0000432378,0.0000513849
167,4077.15,0.0000428248,0.0000502839
168,4101.56,0.0000431232,0.0000504787
169,4125.98,0.0000432086,0.0000517799
170,4150.39,0.0000423987,0.0000520002
171,4174.8,0.0000413402,0.0000518928
172,4199.22,0.0000425738,0.0000513785
173,4223.63,0.0000435854,0.000051277
174,4248.05,0.0000430683,0.0000515202
175,4272.46,0.0000427649,0.0000519699
176,4296.88,0.0000425656,0.0000517822
177,4321.29,0.0000415537,0.0000519297
178,4345.7,0.0000415394,0.000052965
179,4370.12,0.000042943,0.0000536259
180,4394.53,0.0000432107,0.0000530152
181,4418.95,0.0000429991,0.000052582
182,4443.36,0.0000427184,0.0000520263
183,4467.77,0.0000419783,0.0000513791
184,4492.19,0.0000421507,0.0000524403
185,4516.6,0.0000419785,0.0000529534
186,4541.02,0.0000417002,0.0000526494
187,4565.43,0.0000417717,0.0000532968
188,4589.84,0.0000419061,0.0000533436
189,4614.26,0.0000423489,0.0000523146
190,4638.67,0.0000428066,0.0000517293
191,4663.09,0.000044133,0.0000518085
192,4687.5,0.0000447438,0.0000514577
193,4711.91,0.000044235,0.0000513012
194,4736.33,0.0000434629,0.0000520575
195,4760.74,0.0000435251,0.0000526292
196,4785.16,0.0000434379,0.0000525165
197,4809.57,0.0000429847,0.0000512467
198,4833.98,0.000043482,0.0000521586
199,4858.4,0.0000432494,0.0000531634
200,4882.81,0.0000427877,0.0000532939
201,4907.23,0.0000432449,0.0000530955
202,4931.64,0.0000429214,0.0000523842
203,4956.05,0.0000421126,0.0000522631
204,4980.47,0.0000416275,0.0000522939
205,5004.88,0.0000415082,0.0000519123
206,5029.3,0.0000416127,0.0000510734
207,5053.71,0.0000413797,0.0000511619
208,5078.13,0.000042093,0.0000519365
209,5102.54,0.0000427771,0.0000524772
210,5126.95,0.0000427592,0.0000520995
211,5151.37,0.0000417916,0.0000518243
212,5175.78,0.0000418497,0.0000524555
213,5200.2,0.0000426244,0.0000524233
214,5224.61,0.0000427746,0.0000523125
215,5249.02,0.0000424779,0.0000518193
216,5273.44,0.0000428393,0.0000513439
217,5297.85,0.0000434664,0.0000523298
218,5322.27,0.0000438882,0.0000526374
219,5346.68,0.0000443723,0.0000519013
220,5371.09,0.0000446196,0.0000519096
221,5395.51,0.0000438784,0.0000511555
222,5419.92,0.0000435819,0.0000510853
223,5444.34,0.0000428362,0.0000519611
224,5468.75,0.0000423192,0.0000526907
225,5493.16,0.0000426999,0.0000531714
226,5517.58,0.0000426374,0.0000528132
227,5541.99,0.000042064,0.000052527
228,5566.41,0.0000424092,0.0000519632
229,5590.82,0.0000423753,0.0000511211
230,5615.23,0.0000424917,0.0000515312
231,5639.65,0.0000433417,0.0000522206
232,5664.06,0.0000432632,0.0000531598
233,5688.48,0.0000425052,0.0000531585
234,5712.89,0.0000420827,0.0000521773
235,5737.3,0.0000419591,0.0000519314
236,5761.72,0.0000423498,0.0000519471
237,5786.13,0.0000432091,0.0000507577
238,5810.55,0.0000435171,0.0000509085
239,5834.96,0.0000431162,0.0000514792
240,5859.38,0.0000426039,0.00005116
241,5883.79,0.0000427654,0.0000512916
242,5908.2,0.0000437963,0.0000514737
243,5932.62,0.0000434364,0.0000510627
244,5957.03,0.0000421093,0.0000519534
245,5981.45,0.0000420687,0.0000526711
246,6005.86,0.0000424267,0.0000526127
247,6030.27,0.0000421976,0.0000523616
248,6054.69,0.0000421968,0.0000516949
249,6079.1,0.0000426453,0.0000513026
250,6103.52,0.0000427723,0.0000506015
251,6127.93,0.0000425567,0.0000508539
252,6152.34,0.0000419572,0.000051705
253,6176.76,0.0000414505,0.0000520383
254,6201.17,0.0000412966,0.0000516943
255,6225.59,0.0000411354,0.0000520744
256,6250,0.0000412107,0.0000518463
257,6274.41,0.000042099,0.0000514894
258,6298.83,0.0000429112,0.0000517473
259,6323.24,0.0000429738,0.0000515418
260,6347.66,0.0000424594,0.0000521664
261,6372.07,0.0000419079,0.0000526497
262,6396.48,0.0000421602,0.0000525363
263,6420.9,0.0000416694,0.000052193
264,6445.31,0.0000413425,0.0000522375
265,6469.73,0.0000425129,0.0000517428
266,6494.14,0.000043181,0.0000514557
267,6518.55,0.0000428256,0.0000516189
268,6542.97,0.0000423812,0.0000522461
269,6567.38,0.0000424052,0.0000520451
270,6591.8,0.000042277,0.0000513841
271,6616.21,0.0000418746,0.0000514513
272,6640.63,0.0000419514,0.0000522258
273,6665.04,0.0000426069,0.0000512409
274,6689.45,0.0000432557,0.0000508784
275,6713.87,0.0000441051,0.0000516939
276,6738.28,0.0000442461,0.0000525192
277,6762.7,0.0000437336,0.0000527037
278,6787.11,0.0000436411,0.0000519614
279,6811.52,0.0000442629,0.0000517012
280,6835.94,0.0000445334,0.0000523374
281,6860.35,0.0000441287,0.00005266
282,6884.77,0.0000436396,0.0000524065
283,6909.18,0.0000428751,0.0000521416
284,6933.59,0.0000429302,0.000052027
285,6958.01,0.0000435569,0.0000508638
286,6982.42,0.0000443931,0.0000500841
287,7006.84,0.0000449253,0.0000502487
288,7031.25,0.0000434007,0.0000504924
289,7055.66,0.000042245,0.0000512484
290,7080.08,0.0000422553,0.0000527467
291,7104.49,0.0000424055,0.0000527685
292,7128.91,0.0000430121,0.0000512015
293,7153.32,0.0000439192,0.000050947
294,7177.73,0.0000429721,0.0000524217
295,7202.15,0.0000429041,0.000052551
296,7226.56,0.0000435101,0.0000524415
297,7250.98,0.0000435738,0.0000525958
298,7275.39,0.0000439015,0.0000519556
299,7299.8,0.0000442736,0.0000516985
300,7324.22,0.0000439239,0.0000521353
301,7348.63,0.0000437711,0.0000522708
302,7373.05,0.0000427887,0.0000515997
303,7397.46,0.0000418634,0.0000516099
304,7421.88,0.0000420129,0.0000528564
305,7446.29,0.0000426182,0.0000532563
306,7470.7,0.0000433385,0.0000524749
307,7495.12,0.0000432875,0.0000514852
308,7519.53,0.0000423337,0.0000511811
309,7543.95,0.0000425064,0.0000524499
310,7568.36,0.0000430201,0.0000531305
311,7592.77,0.0000431527,0.0000527172
312,7617.19,0.000042796,0.0000512898
313,7641.6,0.0000430505,0.0000508524
314,7666.02,0.0000429334,0.0000518303
315,7690.43,0.0000432045,0.0000529916
316,7714.84,0.0000432066,0.0000533635
317,7739.26,0.0000430092,0.0000538857
318,7763.67,0.0000431463,0.000052924
319,7788.09,0.0000435739,0.0000516321
320,7812.5,0.0000430606,0.0000523025
321,7836.91,0.0000424504,0.000052696
322,7861.33,0.0000423205,0.0000530052
323,7885.74,0.0000431087,0.0000533051
324,7910.16,0.0000430497,0.0000532182
325,7934.57,0.0000426144,0.0000525328
326,7958.98,0.0000424256,0.0000519649
327,7983.4,0.0000425209,0.0000524517
328,8007.81,0.0000427345,0.0000526042
329,8032.23,0.0000417582,0.000052624
330,8056.64,0.0000419019,0.0000519637
331,8081.05,0.0000427582,0.0000519993
332,8105.47,0.0000434428,0.0000534509
333,8129.88,0.0000439972,0.0000548027
334,8154.3,0.0000432329,0.0000537139
335,8178.71,0.0000426984,0.0000510276
336,8203.13,0.0000432316,0.0000496284
337,8227.54,0.0000435778,0.0000493307
338,8251.95,0.0000427635,0.0000506762
339,8276.37,0.0000423154,0.0000517859
340,8300.78,0.0000427294,0.0000512933
341,8325.2,0.0000432967,0.0000513791
342,8349.61,0.0000431579,0.0000514835
343,8374.02,0.0000424308,0.0000504773
344,8398.44,0.0000419978,0.0000508683
345,8422.85,0.000042124,0.0000517633
346,8447.27,0.0000431846,0.0000516268
347,8471.68,0.0000436622,0.0000510851
348,8496.09,0.0000435369,0.0000513568
349,8520.51,0.0000432816,0.0000515464
350,8544.92,0.0000425941,0.0000514544
351,8569.34,0.0000424162,0.0000505702
352,8593.75,0.000043327,0.0000509724
353,8618.16,0.00004417,0.0000515846
354,8642.58,0.0000442444,0.000052049
355,8666.99,0.0000440878,0.0000536554
356,8691.41,0.0000435435,0.0000542788
357,8715.82,0.0000427639,0.000053809
358,8740.23,0.0000425332,0.0000529422
359,8764.65,0.0000434388,0.0000523536
360,8789.06,0.0000434742,0.0000518738
361,8813.48,0.0000425378,0.0000521725
362,8837.89,0.0000424736,0.0000525533
363,8862.3,0.0000430401,0.0000516812
364,8886.72,0.0000432707,0.0000514469
365,8911.13,0.0000419319,0.0000518901
366,8935.55,0.0000413087,0.0000519036
367,8959.96,0.0000417975,0.0000524664
368,8984.38,0.0000427307,0.0000534146
369,9008.79,0.0000432571,0.000053115
370,9033.2,0.0000431905,0.0000528496
371,9057.62,0.0000429381,0.0000528896
372,9082.03,0.0000443718,0.0000521473
373,9106.45,0.0000449141,0.0000514786
374,9130.86,0.0000437231,0.0000519783
375,9155.27,0.0000434076,0.0000517948
376,9179.69,0.000042573,0.0000504909
377,9204.1,0.0000415527,0.0000499648
378,9228.52,0.0000420138,0.0000512766
379,9252.93,0.0000426309,0.0000522365
380,9277.34,0.0000423049,0.0000525023
381,9301.76,0.0000429921,0.0000534145
382,9326.17,0.0000440179,0.0000530012
383,9350.59,0.0000432132,0.0000522645
384,9375,0.0000417834,0.0000527754
385,9399.41,0.0000424557,0.0000528367
386,9423.83,0.000042875,0.0000524904
387,9448.24,0.0000424024,0.0000524648
388,9472.66,0.0000425027,0.0000520857
389,9497.07,0.0000424736,0.0000516844
390,9521.48,0.0000419135,0.0000520607
391,9545.9,0.0000422946,0.000051691
392,9570.31,0.0000433316,0.0000503986
393,9594.73,0.0000443451,0.0000511268
394,9619.14,0.0000441998,0.0000522215
395,9643.55,0.0000433414,0.0000523967
396,9667.97,0.0000434105,0.0000528707
397,9692.38,0.0000433655,0.0000526755
398,9716.8,0.0000430238,0.0000523617
399,9741.21,0.0000430427,0.0000520692
400,9765.63,0.0000426407,0.0000523754
401,9790.04,0.0000417173,0.0000525106
402,9814.45,0.0000416607,0.0000518962
403,9838.87,0.0000418489,0.00005164
404,9863.28,0.0000418961,0.0000510454
405,9887.7,0.000042047,0.0000511498
406,9912.11,0.0000425126,0.0000520576
407,9936.52,0.0000430349,0.0000522396
408,9960.94,0.0000422417,0.0000517541
409,9985.35,0.0000414895,0.0000509329
410,10009.8,0.0000423864,0.0000508904
411,10034.2,0.0000428871,0.0000506805
412,10058.6,0.0000427299,0.00005129
413,10083,0.0000427308,0.0000520852
414,10107.4,0.000042482,0.0000519116
415,10131.8,0.0000429621,0.0000518577
416,10156.3,0.000043454,0.0000529826
417,10180.7,0.000042883,0.000053335
418,10205.1,0.00004206,0.0000530964
419,10229.5,0.0000416543,0.0000529785
420,10253.9,0.0000427001,0.000052077
421,10278.3,0.000043051,0.0000510743
422,10302.7,0.0000427673,0.0000508608
423,10327.1,0.0000420574,0.0000511513
424,10351.6,0.0000420888,0.0000506819
425,10376,0.0000423764,0.0000505078
426,10400.4,0.0000419,0.0000508621
427,10424.8,0.0000419328,0.0000509408
428,10449.2,0.0000424184,0.0000508707
429,10473.6,0.0000431144,0.0000515411
430,10498,0.0000433236,0.0000517591
431,10522.5,0.0000428746,0.000051492
432,10546.9,0.000042215,0.0000514462
433,10571.3,0.000042367,0.0000513098
434,10595.7,0.0000431919,0.00005163
435,10620.1,0.0000439008,0.000051824
436,10644.5,0.0000441735,0.0000516927
437,10668.9,0.0000439293,0.0000514421
438,10693.4,0.0000435653,0.0000520056
439,10717.8,0.0000429962,0.0000518747
440,10742.2,0.0000422701,0.0000517554
441,10766.6,0.0000419087,0.0000520486
442,10791,0.000042094,0.0000520009
443,10815.4,0.0000422153,0.0000520252
444,10839.8,0.0000428383,0.0000518501
445,10864.3,0.0000432123,0.0000511685
446,10888.7,0.0000430181,0.0000520264
447,10913.1,0.0000427758,0.0000515929
448,10937.5,0.0000425421,0.0000511219
449,10961.9,0.0000423393,0.0000517668
450,10986.3,0.0000425789,0.0000517576
451,11010.7,0.0000427615,0.0000510491
452,11035.2,0.0000429541,0.000050767
453,11059.6,0.0000432441,0.0000521783
454,11084,0.0000434949,0.0000529259
455,11108.4,0.0000432045,0.000052873
456,11132.8,0.0000425845,0.0000524731
457,11157.2,0.0000421596,0.0000518375
458,11181.6,0.0000424941,0.0000503377
459,11206.1,0.0000431006,0.0000508564
460,11230.5,0.0000435435,0.000052489
461,11254.9,0.0000438788,0.0000522262
462,11279.3,0.0000430636,0.0000514814
463,11303.7,0.0000421315,0.0000511761
464,11328.1,0.0000434295,0.0000510332
465,11352.5,0.0000432866,0.0000509533
466,11377,0.0000417308,0.0000509844
467,11401.4,0.0000421315,0.0000510278
468,11425.8,0.0000427389,0.0000519876
469,11450.2,0.0000428312,0.0000526925
470,11474.6,0.000042537,0.0000518856
471,11499,0.000042371,0.0000503477
472,11523.4,0.0000425289,0.0000505646
473,11547.9,0.0000422116,0.000051885
474,11572.3,0.000041386,0.0000521439
475,11596.7,0.0000415222,0.0000514743
476,11621.1,0.0000423721,0.0000514185
477,11645.5,0.0000423643,0.0000515848
478,11669.9,0.0000426274,0.0000506936
479,11694.3,0.0000432342,0.0000509304
480,11718.8,0.0000429995,0.000051485
481,11743.2,0.0000426208,0.0000511763
482,11767.6,0.0000430757,0.0000510326
483,11792,0.0000437565,0.0000514858
484,11816.4,0.0000438346,0.0000513227
485,11840.8,0.0000436648,0.0000512556
486,11865.2,0.0000436337,0.000051646
487,11889.6,0.0000437257,0.0000516416
488,11914.1,0.0000429008,0.0000516339
489,11938.5,0.0000425937,0.0000518115
490,11962.9,0.000043356,0.000051674
491,11987.3,0.000042935,0.0000514154
492,12011.7,0.0000419043,0.0000513864
493,12036.1,0.0000418747,0.000052161
494,12060.5,0.0000425505,0.0000526226
495,12085,0.0000428419,0.0000522331
496,12109.4,0.0000430918,0.0000520534
497,12133.8,0.0000431573,0.0000506382
498,12158.2,0.0000428129,0.0000506656
499,12182.6,0.0000424187,0.0000513148
500,12207,0.0000424461,0.0000508477
501,12231.4,0.00004301,0.0000513203
502,12255.9,0.0000426698,0.0000524885
503,12280.3,0.0000420317,0.000052861
504,12304.7,0.0000424513,0.0000524955
505,12329.1,0.0000422647,0.0000523852
506,12353.5,0.0000418649,0.0000520067
507,12377.9,0.0000420358,0.0000508932
508,12402.3,0.0000421728,0.0000510657
509,12426.8,0.0000424916,0.0000521797
510,12451.2,0.0000429448,0.0000527947
511,12475.6,0.0000431319,0.0000531438
512,12500,0.0000431012,0.0000522777
513,12524.4,0.0000428241,0.0000519052
514,12548.8,0.0000427609,0.0000527358
515,12573.2,0.0000424231,0.0000526591
516,12597.7,0.0000421724,0.0000515217
517,12622.1,0.0000427724,0.0000513899
518,12646.5,0.0000427641,0.0000518382
519,12670.9,0.0000429773,0.0000530019
520,12695.3,0.0000434764,0.0000529765
521,12719.7,0.0000430001,0.0000523676
522,12744.1,0.0000432094,0.0000517894
523,12768.6,0.0000431548,0.0000515963
524,12793,0.0000423083,0.0000520335
525,12817.4,0.0000417494,0.0000520036
526,12841.8,0.0000427324,0.000051317
527,12866.2,0.0000428016,0.0000511013
528,12890.6,0.0000426341,0.0000517899
529,12915,0.0000431604,0.0000511657
530,12939.5,0.0000430893,0.0000501747
531,12963.9,0.0000431033,0.0000506309
532,12988.3,0.0000432917,0.0000506681
533,13012.7,0.0000433804,0.0000516119
534,13037.1,0.0000431514,0.0000524844
535,13061.5,0.0000434337,0.0000517387
536,13085.9,0.0000439946,0.0000510096
537,13110.4,0.0000440439,0.0000515985
538,13134.8,0.0000439455,0.0000514297
539,13159.2,0.0000430469,0.0000505063
540,13183.6,0.0000431685,0.0000516574
541,13208,0.0000435349,0.0000529409
542,13232.4,0.0000429263,0.0000524806
543,13256.8,0.0000422987,0.0000509501
544,13281.3,0.0000428229,0.0000499329
545,13305.7,0.0000432985,0.0000496365
546,13330.1,0.0000429441,0.0000497201
547,13354.5,0.0000422707,0.000051144
548,13378.9,0.0000421609,0.0000519215
549,13403.3,0.000042431,0.0000520754
550,13427.7,0.0000427898,0.0000522099
551,13452.1,0.0000432287,0.000052238
552,13476.6,0.0000439928,0.0000516212
553,13501,0.0000438164,0.0000515745
554,13525.4,0.0000437186,0.0000519869
555,13549.8,0.000043502,0.0000507101
556,13574.2,0.0000428693,0.0000508745
557,13598.6,0.0000430773,0.00005189
558,13623,0.0000429271,0.0000526668
559,13647.5,0.0000427749,0.0000529529
560,13671.9,0.0000433027,0.0000525993
561,13696.3,0.0000435216,0.0000530559
562,13720.7,0.0000436448,0.000053483
563,13745.1,0.0000434275,0.0000534445
564,13769.5,0.0000431174,0.0000537471
565,13793.9,0.0000417751,0.0000526866
566,13818.4,0.0000408138,0.0000513449
567,13842.8,0.0000420099,0.0000516811
568,13867.2,0.0000429986,0.0000518964
569,13891.6,0.0000442091,0.0000510786
570,13916,0.0000443325,0.0000501854
571,13940.4,0.0000433276,0.0000509398
572,13964.8,0.000042452,0.0000519604
573,13989.3,0.0000425024,0.0000513289
574,14013.7,0.0000439974,0.0000505233
575,14038.1,0.0000441036,0.000051837
576,14062.5,0.0000427602,0.0000524654
577,14086.9,0.0000427937,0.0000523923
578,14111.3,0.0000429347,0.000053126
579,14135.7,0.0000423821,0.0000533648
580,14160.2,0.0000425306,0.0000532976
581,14184.6,0.0000423783,0.0000521809
582,14209,0.0000421791,0.0000508323
583,14233.4,0.0000429281,0.0000515994
584,14257.8,0.0000429899,0.00005248
585,14282.2,0.0000429698,0.0000532865
586,14306.6,0.0000434882,0.0000543625
587,14331.1,0.0000434461,0.0000541734
588,14355.5,0.0000429963,0.0000530496
589,14379.9,0.000042594,0.0000517195
590,14404.3,0.0000421499,0.0000511107
591,14428.7,0.0000420594,0.0000505448
592,14453.1,0.0000424202,0.0000506841
593,14477.5,0.0000430604,0.0000518149
594,14502,0.0000440298,0.0000519147
595,14526.4,0.0000440087,0.0000523105
596,14550.8,0.0000431455,0.0000521419
597,14575.2,0.0000424619,0.0000526358
598,14599.6,0.0000420407,0.0000525335
599,14624,0.0000431994,0.0000519973
600,14648.4,0.000043265,0.0000536054
601,14672.9,0.0000426967,0.0000534851
602,14697.3,0.0000431115,0.000052208
603,14721.7,0.0000427475,0.0000520503
604,14746.1,0.0000428488,0.0000513135
605,14770.5,0.0000435434,0.0000514176
606,14794.9,0.0000435936,0.0000516732
607,14819.3,0.0000430337,0.0000510583
608,14843.8,0.0000423928,0.0000509733
609,14868.2,0.0000427916,0.0000516907
610,14892.6,0.0000427956,0.0000519419
611,14917,0.0000423791,0.0000516222
612,14941.4,0.0000419889,0.0000514792
613,14965.8,0.0000418908,0.0000515079
614,14990.2,0.0000426915,0.0000520711
615,15014.6,0.00004248,0.0000519392
616,15039.1,0.0000425412,0.0000513454
617,15063.5,0.0000429623,0.0000519553
618,15087.9,0.0000435422,0.0000520161
619,15112.3,0.000044199,0.0000514986
620,15136.7,0.0000444597,0.0000515368
621,15161.1,0.0000441061,0.0000515211
622,15185.5,0.0000430756,0.0000513853
623,15210,0.0000427232,0.0000507038
624,15234.4,0.0000428326,0.0000508358
625,15258.8,0.0000427285,0.000051895
626,15283.2,0.0000431508,0.0000520122
627,15307.6,0.000043457,0.0000515694
628,15332,0.000043338,0.0000518732
629,15356.4,0.0000429073,0.00005244
630,15380.9,0.000042168,0.0000518569
631,15405.3,0.0000424653,0.00005079
632,15429.7,0.0000429572,0.0000495243
633,15454.1,0.0000432803,0.0000497056
634,15478.5,0.0000434051,0.0000508921
635,15502.9,0.0000431422,0.0000515505
636,15527.3,0.0000431544,0.0000520121
637,15551.8,0.0000425968,0.0000523631
638,15576.2,0.0000428728,0.0000514728
639,15600.6,0.0000429131,0.0000506938
640,15625,0.0000427747,0.000051989
641,15649.4,0.0000424109,0.0000525169
642,15673.8,0.0000420154,0.0000525684
643,15698.2,0.000042018,0.0000529434
644,15722.7,0.0000424253,0.0000517804
645,15747.1,0.0000424967,0.000050276
646,15771.5,0.0000419374,0.0000505281
647,15795.9,0.0000418768,0.0000512481
648,15820.3,0.000041609,0.0000513566
649,15844.7,0.0000422432,0.0000510992
650,15869.1,0.000043245,0.0000512093
651,15893.6,0.0000430184,0.0000512716
652,15918,0.000042717,0.0000513546
653,15942.4,0.0000431644,0.0000520606
654,15966.8,0.0000434477,0.0000525842
655,15991.2,0.0000436919,0.0000510215
656,16015.6,0.0000436063,0.0000500518
657,16040,0.000043177,0.0000512742
658,16064.5,0.0000427662,0.0000525009
659,16088.9,0.0000424304,0.0000532859
660,16113.3,0.0000423705,0.0000537088
661,16137.7,0.0000416281,0.0000528038
662,16162.1,0.0000418703,0.0000510574
663,16186.5,0.0000421505,0.0000503045
664,16210.9,0.0000422415,0.0000509809
665,16235.4,0.0000429651,0.0000512593
666,16259.8,0.0000435074,0.0000518017
667,16284.2,0.0000432384,0.0000528117
668,16308.6,0.0000434952,0.0000529719
669,16333,0.0000439082,0.0000517083
670,16357.4,0.0000439407,0.000052209
671,16381.8,0.0000430635,0.0000521419
672,16406.3,0.000042855,0.0000506764
